filename,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14,eig_15,eig_16,eig_17,eig_18,eig_19,eig_20,eig_21,eig_22,eig_23,eig_24,eig_25,eig_26,eig_27,eig_28,eig_29,eig_30,eig_31,eig_32,eig_33,eig_34,eig_35,eig_36,eig_37,eig_38,eig_39,eig_40,eig_41,eig_42,eig_43,eig_44,eig_45,eig_46,eig_47,eig_48,eig_49,eig_50,eig_51,eig_52,eig_53,eig_54,eig_55,N_ve
1219_Dodecanol.xyz,166.8915099775699,99.82474581997538,69.64960260910239,49.96921542356623,36.613180449754616,27.247098317641537,20.582106442634778,15.884645552875192,12.68294578770845,10.655255717719651,9.58192878763307,9.21544856539921,9.152540786960941,0.24087440944579558,0.13872010911864868,0.03761109461745666,-0.04724406750461023,-0.06892699333532863,-0.10127926307891197,-0.1072990367862843,-0.12781808228114588,-0.14307673680048405,-0.16508999399760246,-0.17131468535537497,-0.19040333499077897,-0.191521409153043,-0.2245074603355659,-0.3275180041558313,-0.38266810588178135,-0.4428049864203718,-0.5041380931676439,-0.5589050917795566,-0.6123549866206742,-0.6717576625532834,-0.7456627372936544,-0.8327576109441481,-0.9208697229993459,-0.9898161954549859,-1.0257384779111347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
1220_Dodecane_1_thiol.xyz,408.4258395351576,143.60603559844841,81.52397240998883,56.347726977345,40.370054561559655,29.7792376275157,22.24343257616585,16.98757052843714,13.359145753143395,11.04168223373422,9.757827462667846,9.222454947722733,9.196329884402049,0.24101565869728264,0.13872416070336493,0.11425325707058809,0.03738860878067628,-0.04739665763772532,-0.06895091078074357,-0.10114817153717762,-0.10686305355247874,-0.1278369893778307,-0.1426807032742947,-0.1649822722330506,-0.17120570583330091,-0.19032783695803668,-0.19151370094440034,-0.23587284785914261,-0.349834552426795,-0.4287031818058322,-0.4947096949987984,-0.5489716772333452,-0.5997051380851262,-0.6548567909036876,-0.7248164516095263,-0.81138329929415,-0.9039838427513364,-0.981435083441591,-1.0248097992288394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
1221_Dodecanenitrile.xyz,163.04029954014908,95.11876202407508,66.87466388021514,48.28369891592467,35.51606345701398,26.417387299705126,19.894375163564927,15.238219756700756,12.076172119586639,10.183273716554359,9.299396766585172,9.221019033181118,4.062240240309025,0.23442633742373498,0.12225709620182489,0.015342484164532912,-0.06896004370147159,-0.06983699779953703,-0.10131795444371865,-0.12686908608074243,-0.1294833259571406,-0.16032516962913668,-0.16751069499774404,-0.18842149805689412,-0.19082517320710501,-0.2420913181765067,-0.36429640640112326,-0.4481479522959486,-0.5182301492472439,-0.5776040598587534,-0.6390130627185063,-0.7145312955787289,-0.8100069850785327,-0.9099622089942062,-0.988169538346725,-1.0260251178457698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
1222_1E_13_dichloropropene.xyz,526.7857567018143,395.98001069230156,60.84148335684488,20.58634915092355,7.5861257863483305,-0.06507651384268666,-0.24523278544212568,-0.5000381005526161,-0.8062907283730614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1223_1E_1_fluoropropene.xyz,138.11944159256342,49.35213526484,18.580758537002406,6.527446567734253,-0.06793724052686619,-0.07066454181477265,-0.2440789249500098,-0.5964472669680166,-0.9932386357345483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1224_Epichlorohydrin.xyz,470.30514097242815,110.02671757826215,30.032017586628914,17.836282889666187,8.991963489530558,-0.03485194000846576,-0.0668711308466302,-0.26504422709563497,-0.623460928809776,-0.8164979907950968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1225_Ethanethiol.xyz,400.3497728696332,51.91225498819165,13.983434216772839,0.1493652358152253,-0.025101351000313757,-0.0782247458681738,-0.13783637378901453,-0.4823676086249551,-0.9316458056167828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
1226_Ethyl_3_oxobutanoate.xyz,201.03937055405834,85.15290381324544,54.8470013130181,33.97674628770112,30.137604842857307,23.29823589080826,12.050739390889829,5.937296132324586,3.837952639023016,0.009255881272055622,-0.03460768378730415,-0.07014254593677684,-0.0790003146032662,-0.11025791080767626,-0.13677863376079788,-0.5150398979890154,-0.7217578305028388,-0.9361277670327803,-0.9846788047913835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
1227_Ethyl_4_chlorobutanoate.xyz,470.51816346916166,167.01918749567244,59.34799975988333,47.73510156801013,33.39000389348734,21.189464320597253,12.584847694516489,10.6165426638432,3.9368350907900482,0.0772121534688963,-0.0008218246064354608,-0.07027842846458056,-0.13292348707382362,-0.13781814380427562,-0.1428490571436079,-0.4040047075427229,-0.5221728210180595,-0.6407438551701611,-0.9043623960578558,-0.9829767715009843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
1228_Ethyl_acetate.xyz,167.73339372017693,55.527787464656285,34.253859767109205,27.408703584509993,11.985472653149996,4.305399437508471,0.012408650815389485,-0.06286884698126921,-0.07316492665751968,-0.07400708126618519,-0.13703771339720625,-0.5140590706359492,-0.9140353681789486,-0.9860420334850142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
1229_Ethyl_acrylate.xyz,176.77853221449942,55.99005187193127,45.88887450295301,32.20357309621598,13.123552951067113,11.018357980027675,3.3558593771471656,0.00609277912916417,-0.04083479885079165,-0.07377072518933887,-0.13677649040083056,-0.3340607190545596,-0.5241926947720298,-0.9404018199668787,-0.9909420879864266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
1230_Ethylamine.xyz,93.06167740437763,28.419604274592505,11.53253244836239,0.028660383243624,-0.05243306774340581,-0.13636559331833006,-0.15057139079956383,-0.39712321232127273,-0.7307309408324175,-1.0003325068811735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
1231_Ethyl_benzoate.xyz,208.72731125492118,84.17226770936323,55.6771612705499,36.564121283866186,33.71428390017187,30.007836464581853,12.77271336246951,10.218387436300603,9.510994174634652,4.8393495331888845,1.8301322669095232,0.006092428481166979,-0.06799809606911623,-0.1039516631088454,-0.13675347741725413,-0.25121635776010826,-0.4758371655114784,-0.5229711983687193,-0.6019816074243337,-0.9784326925491855,-1.1451725927755638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1232_Ethyl_butanoate.xyz,181.43552620885873,62.600760195855806,50.64119436057808,33.56714147668912,22.614133448872874,12.775762803380616,10.723925480324631,3.951167079868685,0.07423056661186395,-0.0013947247911187785,-0.06945961397613348,-0.07100456798100942,-0.1330928223642014,-0.1380989413027153,-0.14425741625456096,-0.41401027465224155,-0.5259248210979071,-0.7240054742990111,-0.975649400356492,-1.0049229277889733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
1233_13_Dioxolan_2_one.xyz,191.8042313261251,55.77746331959008,49.663486382000166,24.13663161563513,9.76540947650343,3.3989100785944046,0.016150756033035063,-0.1384101724851211,-0.4450999412497015,-0.8543730830379032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
1234_2_Propoxyethanol.xyz,161.93984458926536,73.30411307078522,47.2383778135125,22.713938578916636,16.222144781762946,10.171103208918472,9.996242237350062,0.11573324380541601,-0.014404877502148097,-0.07089784510045002,-0.1114444336403025,-0.13825501561910641,-0.17599943566512372,-0.32631562635486755,-0.41873416400911007,-0.5413267790390128,-0.7024526749422317,-0.8807636134860638,-0.9969876222080368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
1235_Ethyl_formate.xyz,156.11843325354317,54.943698340088,32.933341698343014,12.73613166052386,6.090750235516912,0.006402276924977787,-0.06841469625289212,-0.13661376961117036,-0.4958406269926209,-0.5376427797253016,-0.982540554459565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1236_Ethyl_lactate.xyz,197.77046265862117,68.87110832066085,55.83203631716507,33.00265156834155,29.60375416864396,13.751317191129411,11.084700071248614,3.5251140089227775,0.009449004715769291,-0.06205614847345234,-0.0705591758075245,-0.07151611191679766,-0.13663511161593844,-0.30194792727373676,-0.5239900019406322,-0.533469119278207,-0.9281430296147533,-0.981666526967576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
1237_Ethylmethylamine.xyz,108.9225795524145,34.804027792386265,17.097415462691092,10.674620807508092,0.06250987205053227,-0.06118426884693296,-0.07426614120187466,-0.0818669337320799,-0.15920853298694448,-0.3298636668822351,-0.5575182017532669,-0.8607737722482757,-1.003448971292948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
1238_Methylsulfanylethane.xyz,408.753434945814,53.067152335376264,29.46040875748698,13.847504570027747,0.03854589123636112,-0.05869450985370716,-0.0725150457071576,-0.07551060446118198,-0.15133231916195064,-0.4874334802139813,-0.7936244023873595,-0.9301795132160566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
1239_Ethyl_propanoate.xyz,175.82796878701572,57.83883202698459,41.8896156830507,33.00889325773471,15.740639926425528,11.490104072478518,3.9510521586902194,0.027641550133240347,-0.022219312787529092,-0.06777585211149911,-0.07024776800365072,-0.1370340067886758,-0.1405250672748851,-0.4832196414322412,-0.5686752908349696,-0.9655678425007393,-0.9955672440288367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
1240_Ethoxyethene.xyz,137.33077111310433,42.74440265548309,28.503339826738557,11.71259096123472,7.6408530731268485,0.009379657043259645,-0.039121928161917785,-0.06858436003679677,-0.13636372924773177,-0.31606688122641313,-0.5111484978721528,-0.9175734428533018,-1.0033629298184414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1241_Fluoroethane.xyz,128.85653389617184,34.954648135458356,11.595174221154366,0.009964160320677972,-0.06725615629003245,-0.13584836269936104,-0.49161500103296396,-0.972290740362965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
1242_Fluoromethane.xyz,117.91838697985798,18.939158206918563,-0.05950465080444068,-0.05951094077263076,-0.8473246419054992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
1243_Formamide.xyz,121.47402837274035,37.98811368379217,7.1919353955149,-0.07500496867337224,-0.33969059141482366,-1.0058745728949574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
1244_Furan_25_dione.xyz,195.06510083812492,73.77730981410566,40.780479425118756,39.48220568939839,13.302447440881167,3.8460219649561247,3.828640683704002,-0.28932384784973214,-0.810377051304807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
1245_Furfural.xyz,177.23898302028843,72.57000633986657,37.42575793374444,26.545593426877307,11.732163611129778,6.318553549452985,3.5659089519593286,-0.18788133952924496,-0.4107713635665383,-0.6092159638975654,-0.8651827295753065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
1246_Glutamic_acid.xyz,214.53175891642945,108.24596962679296,55.55767533993044,46.51615972168865,45.17294403542749,32.64522110080646,17.732506630779586,11.161778826499866,4.430464621848508,4.008206832770817,0.016657522315181784,-0.11467166424921713,-0.1541528045711039,-0.3087733790122658,-0.4634518494182073,-0.495245712351947,-0.5812625586999413,-0.757604341913644,-0.9281685888743522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
1247_Glycoladehyde.xyz,137.1002894244613,61.65428640581897,18.19088664280689,7.442161702239261,-0.06384696273232646,-0.31994584379421903,-0.4268560539799182,-0.827375476347595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1248_Halothane.xyz,2576.7483091864574,458.7782695874149,171.60748823948887,60.08337974881387,59.65554413883471,23.34264838430096,5.189526656196649,-0.3824326384072176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
1249_Heptan_1_ol.xyz,144.8219467242866,77.22452144951455,45.59647829387312,28.042330919321447,17.95675895682096,12.421843952957763,9.833096174824286,9.24474858712657,0.19268851579498691,0.030997349227301157,-0.0689914626601809,-0.08593988781422175,-0.11664484688704811,-0.14167834539463758,-0.17532763360422207,-0.18221629175592866,-0.26432971854977455,-0.37252189910141775,-0.4620069775392005,-0.5603777057365176,-0.663404360571067,-0.7928528026505471,-0.9350180179978285,-1.0206698576930293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
1250_Heptan_4_one.xyz,159.18454302053863,58.159340790830896,50.28189226216628,26.872848023880792,20.95566211380735,12.899873325683204,10.276521295788635,4.696979732647197,0.11667252578562416,0.024532496772699985,-0.06935539831699247,-0.0708775611280831,-0.10986277325531102,-0.13854037576807776,-0.14169911382814512,-0.1768903510939249,-0.3927516255595079,-0.4490184879100906,-0.6687814687961059,-0.7364477320582264,-0.9785375407026476,-1.0126720436924281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
1251_Heptane_1_thiol.xyz,406.52874522399816,112.24224835074988,54.52097320732253,32.54810747055385,20.195296637099243,13.499376998762063,10.211981827061033,9.306106820340274,0.1927646654039195,0.11441240292915195,0.030599370157797297,-0.06903694249311887,-0.08568503716583802,-0.11663099584907842,-0.1410709210695787,-0.17522739104928806,-0.1820934398619668,-0.28773543258029727,-0.44245680547960486,-0.5427461175453308,-0.6350873330337197,-0.7570558514435027,-0.9087655537425823,-1.0168437304202222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
1252_Heptanoic_acid.xyz,174.22693804407191,84.12550382314552,46.44726141456198,43.736531340796496,26.63820881081914,16.671133348047377,11.334538975331593,9.432166582910488,4.471855674667491,0.1716126077964094,-0.006443926553299208,-0.06901895992678277,-0.11643033293692558,-0.11838950098514923,-0.17054846755423508,-0.17796807913647442,-0.31143219761433677,-0.4797249137172986,-0.5096568392461924,-0.5950551292050567,-0.7341166500534599,-0.9081456905922626,-1.018694099024997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
1253_Hexanol.xyz,139.2850756202141,70.94141753349797,39.37421174165322,22.97140452877369,14.36379495437509,10.355334175397525,9.288918245779893,0.17452110466083576,-0.002553747712064669,-0.06897614510519633,-0.11597537382170797,-0.11680419087103393,-0.16970442008585984,-0.17767411265228822,-0.27658337544669714,-0.38464201227059813,-0.4925432931273695,-0.6085475492163609,-0.7467595918879318,-0.9101029424278744,-1.0184852333616643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
1254_Hexane_2_thiol.xyz,409.6451516827681,99.65268054086692,46.425820618204185,27.660834763743154,17.223800848726658,11.205468492203087,8.679715536287137,0.17900207545076435,0.07672109698329115,-0.04502638711120829,-0.0630425865854822,-0.07203873959558582,-0.11100388287887142,-0.14943810393866994,-0.17498061974963602,-0.28111932492063557,-0.4164973881050782,-0.5857377063446108,-0.7667381910081762,-0.9017062752613909,-1.0097942265164015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
1255_Hexanenitrile.xyz,132.29034609546218,65.73785222356906,37.22862341564214,21.636948403107443,13.16600943571607,9.733481373717,4.0629189863229325,0.14904997720305657,-0.044723901489209315,-0.0692732856341507,-0.11570783982112336,-0.16123054786215868,-0.1704565272355618,-0.33171536129426876,-0.5226498397141371,-0.6777002999220688,-0.8855301023168013,-1.018903609066807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
1256_Hexanoic_acid.xyz,170.53050685306454,75.99952169190229,45.59082189365513,37.94501198993371,21.340041196806247,12.97178469186436,9.683212524590413,4.466304537179601,0.14574249009147183,-0.047222159561425815,-0.06909546102859243,-0.11713347206903671,-0.16124179237177536,-0.1715793766330784,-0.3344532031199439,-0.47241978254023304,-0.543173161552789,-0.6797724705186388,-0.8783054551052962,-1.0165308984107884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
1257_Imidazole.xyz,143.42861353719357,36.93081209011059,28.32203933943613,6.659967072482249,6.01868703272639,-0.15393056534438146,-0.3352387115017646,-0.6780188912181294,-0.9012005059505913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
1258_Indole.xyz,177.10074729069947,61.199080853413776,41.20069553209524,26.223177932970955,24.36091680013971,9.944284965505801,7.476433057749522,5.739796015477351,2.1952195395925926,-0.11743856694508582,-0.20518112129291233,-0.3321504498814085,-0.536216579535743,-0.5438710989168962,-0.8834794454287902,-1.0984657304079224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
1259_Isobutanal.xyz,133.96325537845954,48.801298614729234,24.385334897406604,14.463935873494648,6.121120426961657,0.02036419033991884,-0.03526448511070349,-0.10509210636205074,-0.12950458952698743,-0.23069977423407387,-0.5068287046741278,-0.8109863950265701,-0.9878178089430371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1260_Isobutyl_acetate.xyz,181.97304615385593,69.22420865083696,43.62011650502231,29.413971210713424,24.13041504903113,17.178277391134575,8.542474951973494,4.259662325727162,0.05698121194866802,-0.028647108825119026,-0.05999615761123812,-0.0676513736266968,-0.1020361011720402,-0.1293727432209329,-0.14533061279329731,-0.2729905716830514,-0.6853737378149293,-0.8091898957121502,-0.9190364087164888,-0.9975081028915805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
